epoch,cosine_similarity,loss,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,mean_squared_logarithmic_error,root_mean_squared_error,val_cosine_similarity,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_squared_error,val_mean_squared_logarithmic_error,val_root_mean_squared_error
0,0.8330000042915344,0.17915254831314087,0.36296895146369934,105362848.0,0.17915254831314087,0.09373948723077774,0.42326414585113525,0.7295454740524292,0.1823403239250183,0.38041555881500244,137098256.0,0.1823403239250183,0.09525511413812637,0.42701324820518494
1,0.8330000042915344,0.15111130475997925,0.3320412039756775,94320272.0,0.15111130475997925,0.08034071326255798,0.38873037695884705,0.7295454740524292,0.18769028782844543,0.38711774349212646,140971168.0,0.18769028782844543,0.09827321767807007,0.4332323670387268
2,0.8330000042915344,0.1279906928539276,0.30616849660873413,86176416.0,0.1279906928539276,0.06891167163848877,0.3577578663825989,0.7295454740524292,0.18380790948867798,0.3779701292514801,133881264.0,0.18380790948867798,0.09527117758989334,0.42872825264930725
3,0.8330000042915344,0.1190338134765625,0.295007586479187,78604200.0,0.1190338134765625,0.0636734738945961,0.3450127840042114,0.7295454740524292,0.1801769733428955,0.36993342638015747,126728184.0,0.1801769733428955,0.09252605587244034,0.4244725704193115
4,0.8330000042915344,0.10491569340229034,0.2759755551815033,71933200.0,0.10491569340229034,0.05629565566778183,0.32390692830085754,0.7295454740524292,0.17830799520015717,0.3638949394226074,119904144.0,0.17830799520015717,0.09064453095197678,0.42226532101631165
5,0.8330000042915344,0.10490071028470993,0.2732202112674713,67978832.0,0.10490071028470993,0.05547970160841942,0.3238838016986847,0.7295454740524292,0.17929162085056305,0.3617789149284363,117765768.0,0.17929162085056305,0.09066608548164368,0.42342841625213623
6,0.8330000042915344,0.09768325835466385,0.2631658911705017,65712716.0,0.09768325835466385,0.051698651164770126,0.31254321336746216,0.7295454740524292,0.17900103330612183,0.35794153809547424,112491688.0,0.17900103330612183,0.0897880345582962,0.42308512330055237
7,0.8330000042915344,0.09704606980085373,0.26379063725471497,61416552.0,0.09704606980085373,0.05088556185364723,0.3115221858024597,0.7295454740524292,0.18041029572486877,0.35747531056404114,111402552.0,0.18041029572486877,0.09021569043397903,0.4247473180294037
8,0.8330000042915344,0.0944618359208107,0.2563689649105072,61100636.0,0.0944618359208107,0.049435894936323166,0.3073464334011078,0.7295454740524292,0.18004387617111206,0.35512641072273254,108163520.0,0.18004387617111206,0.08981402218341827,0.42431578040122986
9,0.8330000042915344,0.09273996949195862,0.25651147961616516,57818528.0,0.09273996949195862,0.048264630138874054,0.30453237891197205,0.7295454740524292,0.18062184751033783,0.35405483841896057,106866552.0,0.18062184751033783,0.0899515375494957,0.4249962866306305
10,0.8330000042915344,0.08771810680627823,0.2451971173286438,56375168.0,0.08771810680627823,0.04552384838461876,0.29617244005203247,0.7295454740524292,0.18160919845104218,0.3532591164112091,104890760.0,0.18160919845104218,0.09018243104219437,0.42615631222724915
11,0.8330000042915344,0.09235808253288269,0.2506878674030304,57361168.0,0.09235808253288269,0.047457125037908554,0.3039047122001648,0.7295454740524292,0.1817847192287445,0.3521789610385895,103281648.0,0.1817847192287445,0.0901404470205307,0.42636218667030334
12,0.8330000042915344,0.09032825380563736,0.24984577298164368,53879200.0,0.09032825380563736,0.04633370414376259,0.3005465865135193,0.7295454740524292,0.18323491513729095,0.35172656178474426,102325592.0,0.18323491513729095,0.09077391773462296,0.42805948853492737
13,0.8330000042915344,0.08815491944551468,0.2445070445537567,54268976.0,0.08815491944551468,0.04547873139381409,0.2969089448451996,0.7295454740524292,0.18417473137378693,0.35139989852905273,101234680.0,0.18417473137378693,0.09110282361507416,0.4291558265686035
14,0.8330000042915344,0.08823738992214203,0.24482151865959167,51957448.0,0.08823738992214203,0.045022301375865936,0.29704779386520386,0.7295454740524292,0.1856992393732071,0.3508894741535187,99436088.0,0.1856992393732071,0.09169831871986389,0.4309283494949341
15,0.8330000042915344,0.08680202066898346,0.2421664297580719,51264380.0,0.08680202066898346,0.044523775577545166,0.2946218252182007,0.7295454740524292,0.18635763227939606,0.3522244989871979,101329368.0,0.18635763227939606,0.09209419786930084,0.43169158697128296
16,0.8330000042915344,0.08355692028999329,0.23846790194511414,51298776.0,0.08355692028999329,0.04294333606958389,0.28906214237213135,0.7295454740524292,0.18676167726516724,0.35065212845802307,98908368.0,0.18676167726516724,0.09214937686920166,0.43215930461883545
17,0.8330000042915344,0.08474201709032059,0.2389850616455078,51384380.0,0.08474201709032059,0.043500758707523346,0.29110482335090637,0.7295454740524292,0.1873914748430252,0.3508033752441406,99103400.0,0.1873914748430252,0.09248609840869904,0.43288737535476685
18,0.8330000042915344,0.08618245273828506,0.23911064863204956,49032204.0,0.08618245273828506,0.044128403067588806,0.29356849193573,0.7295454740524292,0.18755052983760834,0.3507433533668518,99249216.0,0.18755052983760834,0.09253369271755219,0.4330710470676422
19,0.8330000042915344,0.0846426859498024,0.23694396018981934,50252040.0,0.0846426859498024,0.04331238567829132,0.29093417525291443,0.7295454740524292,0.18664084374904633,0.3499232232570648,98281936.0,0.18664084374904633,0.09213322401046753,0.43201950192451477
20,0.8330000042915344,0.08918488025665283,0.24214060604572296,51805968.0,0.08918488025665283,0.04552121087908745,0.29863837361335754,0.7295454740524292,0.18798142671585083,0.35074231028556824,98694880.0,0.18798142671585083,0.09282669425010681,0.43356823921203613
21,0.8330000042915344,0.08093889057636261,0.22970572113990784,49791312.0,0.08093889057636261,0.04167964681982994,0.28449761867523193,0.7295454740524292,0.18808375298976898,0.3508201837539673,98837272.0,0.18808375298976898,0.09289649873971939,0.433686226606369
22,0.8330000042915344,0.08189838379621506,0.2325364649295807,46829696.0,0.08189838379621506,0.04173681139945984,0.28617894649505615,0.7295454740524292,0.18842051923274994,0.3501470983028412,97767856.0,0.18842051923274994,0.0931280106306076,0.4340743124485016
23,0.8330000042915344,0.08163949847221375,0.23084338009357452,47756184.0,0.08163949847221375,0.04190770164132118,0.28572627902030945,0.7295454740524292,0.1889944225549698,0.35069671273231506,98366136.0,0.1889944225549698,0.09344284981489182,0.43473488092422485
24,0.8330000042915344,0.08462893217802048,0.23518086969852448,49490816.0,0.08462893217802048,0.04301862046122551,0.2909105122089386,0.7295454740524292,0.18893004953861237,0.3507058620452881,99218960.0,0.18893004953861237,0.0934833437204361,0.4346608519554138
25,0.8330000042915344,0.08589191734790802,0.23982730507850647,49272164.0,0.08589191734790802,0.043850816786289215,0.29307323694229126,0.7295454740524292,0.1888963133096695,0.34994032979011536,97633792.0,0.1888963133096695,0.09340465068817139,0.43462204933166504
26,0.8330000042915344,0.08183127641677856,0.23093301057815552,48395760.0,0.08183127641677856,0.04161933436989784,0.28606167435646057,0.7295454740524292,0.189779594540596,0.35095328092575073,98886680.0,0.189779594540596,0.09384627640247345,0.4356369972229004
27,0.8330000042915344,0.0831020399928093,0.23132631182670593,48826164.0,0.0831020399928093,0.04221842810511589,0.28827425837516785,0.7295454740524292,0.18921832740306854,0.3501637578010559,97335592.0,0.18921832740306854,0.0935223177075386,0.43499234318733215
28,0.8330000042915344,0.08401276171207428,0.2374802678823471,48948824.0,0.08401276171207428,0.0431026965379715,0.28984954953193665,0.7295454740524292,0.18992017209529877,0.35043686628341675,97269912.0,0.18992017209529877,0.0938408225774765,0.435798317193985
29,0.8330000042915344,0.08204232901334763,0.2309158593416214,47835252.0,0.08204232901334763,0.04203960299491882,0.28643032908439636,0.7295454740524292,0.18980368971824646,0.35031750798225403,96983200.0,0.18980368971824646,0.09383562952280045,0.43566465377807617
30,0.8330000042915344,0.08069128543138504,0.2264837920665741,47596420.0,0.08069128543138504,0.040865592658519745,0.28406211733818054,0.7295454740524292,0.19045694172382355,0.35150808095932007,98042608.0,0.19045694172382355,0.09420683234930038,0.4364137351512909
31,0.8330000042915344,0.08298933506011963,0.2344137579202652,49142256.0,0.08298933506011963,0.0424860455095768,0.2880786955356598,0.7295454740524292,0.19060367345809937,0.3519608974456787,98569704.0,0.19060367345809937,0.09425542503595352,0.4365818202495575
32,0.8330000042915344,0.08207999169826508,0.2313409298658371,48602296.0,0.08207999169826508,0.042026787996292114,0.2864960730075836,0.7295454740524292,0.19049112498760223,0.35086798667907715,96622608.0,0.19049112498760223,0.09420580416917801,0.4364528954029083
33,0.8330000042915344,0.0800439864397049,0.22651615738868713,44948496.0,0.0800439864397049,0.04051642864942551,0.2829204499721527,0.7295454740524292,0.19108432531356812,0.35103458166122437,96566736.0,0.19108432531356812,0.09445348381996155,0.43713194131851196
34,0.8330000042915344,0.08388236910104752,0.2334734946489334,47132900.0,0.08388236910104752,0.04257938638329506,0.28962454199790955,0.7295454740524292,0.19062402844429016,0.3503229320049286,96675064.0,0.19062402844429016,0.09420695900917053,0.4366051256656647
35,0.8330000042915344,0.0783907100558281,0.2251579612493515,46073968.0,0.0783907100558281,0.03995227813720703,0.27998340129852295,0.7295454740524292,0.19032709300518036,0.35075730085372925,97170456.0,0.19032709300518036,0.09413804113864899,0.43626493215560913
36,0.8330000042915344,0.0810602605342865,0.23107142746448517,47442952.0,0.0810602605342865,0.04145084321498871,0.2847108244895935,0.7295454740524292,0.1905476301908493,0.3508700728416443,97350552.0,0.1905476301908493,0.09426606446504593,0.4365176260471344
37,0.8330000042915344,0.0797671303153038,0.227166548371315,47557260.0,0.0797671303153038,0.04064973443746567,0.2824307680130005,0.7295454740524292,0.1899036169052124,0.35107487440109253,97782976.0,0.1899036169052124,0.094030000269413,0.435779333114624
38,0.8330000042915344,0.08334549516439438,0.23589353263378143,49961764.0,0.08334549516439438,0.0427541583776474,0.28869619965553284,0.7295454740524292,0.19094224274158478,0.3514677584171295,97352080.0,0.19094224274158478,0.09453906118869781,0.4369693696498871
39,0.8330000042915344,0.08152098208665848,0.23017431795597076,47490424.0,0.08152098208665848,0.041296977549791336,0.2855187952518463,0.7295454740524292,0.19115933775901794,0.35122597217559814,96575776.0,0.19115933775901794,0.0945916697382927,0.43721771240234375
40,0.8330000042915344,0.08174775540828705,0.23116713762283325,47609404.0,0.08174775540828705,0.041717469692230225,0.28591564297676086,0.7295454740524292,0.18960800766944885,0.3500548005104065,95610752.0,0.18960800766944885,0.09385979175567627,0.4354400038719177
41,0.8330000042915344,0.07983969151973724,0.22777026891708374,48202188.0,0.07983969151973724,0.04073895514011383,0.28255918622016907,0.7295454740524292,0.18965835869312286,0.35047677159309387,96077928.0,0.18965835869312286,0.09392355382442474,0.43549782037734985
42,0.8330000042915344,0.08051617443561554,0.2285400927066803,48048372.0,0.08051617443561554,0.04119385406374931,0.28375372290611267,0.7295454740524292,0.19069117307662964,0.3516998589038849,97605440.0,0.19069117307662964,0.0944748967885971,0.4366820156574249
43,0.8330000042915344,0.07973270118236542,0.22848276793956757,47940816.0,0.07973270118236542,0.04066948592662811,0.28236979246139526,0.7295454740524292,0.1895895153284073,0.35116875171661377,97295872.0,0.1895895153284073,0.09396032989025116,0.4354187846183777
44,0.8330000042915344,0.07914421707391739,0.22403867542743683,45787980.0,0.07914421707391739,0.04017654061317444,0.2813258171081543,0.7295454740524292,0.1898346245288849,0.3507429361343384,96555648.0,0.1898346245288849,0.09407166391611099,0.4357001483440399
45,0.8330000042915344,0.07932303845882416,0.22544944286346436,46033144.0,0.07932303845882416,0.04041760787367821,0.28164345026016235,0.7295454740524292,0.18996088206768036,0.3502272963523865,95542120.0,0.18996088206768036,0.09412779659032822,0.4358450174331665
46,0.8330000042915344,0.07918969541788101,0.22750741243362427,46051896.0,0.07918969541788101,0.04034974053502083,0.2814066410064697,0.7295454740524292,0.19012030959129333,0.3504195511341095,96071952.0,0.19012030959129333,0.09418070316314697,0.4360278844833374
47,0.8330000042915344,0.0818849578499794,0.23005704581737518,45802908.0,0.0818849578499794,0.041594766080379486,0.28615549206733704,0.7295454740524292,0.18962958455085754,0.3496606647968292,95889360.0,0.18962958455085754,0.09396291524171829,0.4354647994041443
48,0.8330000042915344,0.07821100950241089,0.22531993687152863,46817856.0,0.07821100950241089,0.039827946573495865,0.2796623110771179,0.7295454740524292,0.18860575556755066,0.34856030344963074,94604688.0,0.18860575556755066,0.09342960268259048,0.4342876374721527
49,0.8330000042915344,0.07688899338245392,0.2211703509092331,44176476.0,0.07688899338245392,0.039075084030628204,0.27728864550590515,0.7295454740524292,0.1898898184299469,0.34955790638923645,95375632.0,0.1898898184299469,0.09404947608709335,0.43576347827911377
50,0.8330000042915344,0.07847948372364044,0.22372084856033325,45359308.0,0.07847948372364044,0.039851006120443344,0.2801418900489807,0.7295454740524292,0.19092562794685364,0.35081908106803894,96736176.0,0.19092562794685364,0.09458047896623611,0.4369503855705261
51,0.8330000042915344,0.08029064536094666,0.22670651972293854,47378560.0,0.08029064536094666,0.04111392796039581,0.28335604071617126,0.7295454740524292,0.19168439507484436,0.3511114716529846,96267224.0,0.19168439507484436,0.09487437456846237,0.4378177523612976
52,0.8330000042915344,0.07839246094226837,0.22546374797821045,46199680.0,0.07839246094226837,0.0400974340736866,0.27998653054237366,0.7295454740524292,0.19071106612682343,0.35029301047325134,96119128.0,0.19071106612682343,0.09439441561698914,0.4367047846317291
53,0.8330000042915344,0.07610056549310684,0.22277729213237762,45861364.0,0.07610056549310684,0.038943175226449966,0.27586331963539124,0.7295454740524292,0.19152486324310303,0.3506595492362976,95814008.0,0.19152486324310303,0.09479476511478424,0.43763554096221924
54,0.8330000042915344,0.0784587562084198,0.22438035905361176,45354508.0,0.0784587562084198,0.040098320692777634,0.2801049053668976,0.7295454740524292,0.1915270835161209,0.35099413990974426,96134944.0,0.1915270835161209,0.09483162313699722,0.4376380741596222
55,0.8330000042915344,0.07954555004835129,0.2273402214050293,47870424.0,0.07954555004835129,0.04073360934853554,0.28203821182250977,0.7295454740524292,0.19200263917446136,0.3507644534111023,94951464.0,0.19200263917446136,0.09504806995391846,0.4381810426712036
56,0.8330000042915344,0.07696846127510071,0.22204963862895966,46456288.0,0.07696846127510071,0.03934590518474579,0.2774319052696228,0.7295454740524292,0.19110150635242462,0.35029035806655884,94888608.0,0.19110150635242462,0.09466543793678284,0.43715158104896545
57,0.8330000042915344,0.07918300479650497,0.22415770590305328,46358152.0,0.07918300479650497,0.040175605565309525,0.28139474987983704,0.7295454740524292,0.19160883128643036,0.35051941871643066,95397024.0,0.19160883128643036,0.09494803100824356,0.43773147463798523
58,0.8330000042915344,0.07535307854413986,0.22393061220645905,45839128.0,0.07535307854413986,0.03855577111244202,0.2745051383972168,0.7295454740524292,0.19191958010196686,0.35106122493743896,95686440.0,0.19191958010196686,0.09508436173200607,0.43808627128601074
59,0.8330000042915344,0.07730526477098465,0.22172555327415466,44377696.0,0.07730526477098465,0.03930459916591644,0.27803823351860046,0.7295454740524292,0.19197945296764374,0.35156723856925964,96113000.0,0.19197945296764374,0.09512952715158463,0.4381546080112457
60,0.8330000042915344,0.07495693117380142,0.22165320813655853,42506536.0,0.07495693117380142,0.03836042061448097,0.2737826406955719,0.7295454740524292,0.19187159836292267,0.35091060400009155,95749704.0,0.19187159836292267,0.09506554156541824,0.43803149461746216
61,0.8330000042915344,0.077596515417099,0.2220347821712494,46119080.0,0.077596515417099,0.03971331566572189,0.2785615026950836,0.7295454740524292,0.19156765937805176,0.35166725516319275,96267208.0,0.19156765937805176,0.09497437626123428,0.43768441677093506
62,0.8330000042915344,0.07851523160934448,0.22634878754615784,46332712.0,0.07851523160934448,0.04016425088047981,0.28020569682121277,0.7295454740524292,0.1909356266260147,0.35175788402557373,96044920.0,0.1909356266260147,0.09471161663532257,0.4369617998600006
63,0.8330000042915344,0.07555171102285385,0.22449499368667603,46730828.0,0.07555171102285385,0.038850925862789154,0.2748667001724243,0.7295454740524292,0.19118954241275787,0.35147708654403687,95763976.0,0.19118954241275787,0.09483670443296432,0.4372522532939911
64,0.8330000042915344,0.07780309021472931,0.2230233997106552,44590224.0,0.07780309021472931,0.03942659869790077,0.2789320647716522,0.7295454740524292,0.19238099455833435,0.3527441918849945,97003400.0,0.19238099455833435,0.09544641524553299,0.43861258029937744
65,0.8330000042915344,0.0761837512254715,0.22036485373973846,43527556.0,0.0761837512254715,0.03863224759697914,0.2760140299797058,0.7295454740524292,0.19167445600032806,0.35234585404396057,97357072.0,0.19167445600032806,0.09511083364486694,0.4378064274787903
66,0.8330000042915344,0.07718051224946976,0.22409014403820038,46598024.0,0.07718051224946976,0.03951729089021683,0.2778138220310211,0.7295454740524292,0.1914757937192917,0.35156992077827454,95392808.0,0.1914757937192917,0.09492449462413788,0.437579482793808
67,0.8330000042915344,0.07471909373998642,0.21878725290298462,44500940.0,0.07471909373998642,0.0381329320371151,0.273347944021225,0.7295454740524292,0.19147217273712158,0.35251015424728394,96758424.0,0.19147217273712158,0.09500636160373688,0.4375753402709961
68,0.8330000042915344,0.0787108838558197,0.22617904841899872,45846008.0,0.0787108838558197,0.040377214550971985,0.2805545926094055,0.7295454740524292,0.19168515503406525,0.35202494263648987,95643632.0,0.19168515503406525,0.09502904117107391,0.43781864643096924
69,0.8330000042915344,0.07670418918132782,0.22119802236557007,44522928.0,0.07670418918132782,0.03913405165076256,0.2769552171230316,0.7295454740524292,0.1911284476518631,0.3510463833808899,95060496.0,0.1911284476518631,0.09477011114358902,0.43718239665031433
70,0.8330000042915344,0.0777621790766716,0.2256513386964798,45281180.0,0.0777621790766716,0.039722561836242676,0.2788587212562561,0.7295454740524292,0.19114458560943604,0.3516126871109009,95660224.0,0.19114458560943604,0.09482986479997635,0.4372008442878723
71,0.8330000042915344,0.07240386307239532,0.2140238881111145,44172952.0,0.07240386307239532,0.03689827397465706,0.26907965540885925,0.7295454740524292,0.19145405292510986,0.35083311796188354,94441888.0,0.19145405292510986,0.09485558420419693,0.43755462765693665
72,0.8330000042915344,0.07785571366548538,0.2254370003938675,46013304.0,0.07785571366548538,0.03963937610387802,0.2790263593196869,0.7295454740524292,0.1920488327741623,0.3517749011516571,95261592.0,0.1920488327741623,0.09519442915916443,0.43823376297950745
73,0.8330000042915344,0.07643049210309982,0.22473940253257751,44255956.0,0.07643049210309982,0.038975320756435394,0.2764606475830078,0.7295454740524292,0.1912672221660614,0.3513001501560211,95000248.0,0.1912672221660614,0.09479653835296631,0.4373410940170288
74,0.8330000042915344,0.07666533440351486,0.22199039161205292,44172368.0,0.07666533440351486,0.03883625194430351,0.276885062456131,0.7295454740524292,0.1918635219335556,0.35201001167297363,95521072.0,0.1918635219335556,0.09516198188066483,0.43802228569984436
75,0.8330000042915344,0.07309719920158386,0.21907351911067963,45515924.0,0.07309719920158386,0.037529315799474716,0.2703649401664734,0.7295454740524292,0.1917121857404709,0.3519221544265747,95439384.0,0.1917121857404709,0.09506601095199585,0.4378494918346405
76,0.8330000042915344,0.0744260624051094,0.21963301301002502,45359956.0,0.0744260624051094,0.037907086312770844,0.2728114128112793,0.7295454740524292,0.19186893105506897,0.3521829843521118,95716544.0,0.19186893105506897,0.0951918289065361,0.4380284547805786
77,0.8330000042915344,0.07545877248048782,0.21976226568222046,43524380.0,0.07545877248048782,0.03852730989456177,0.27469760179519653,0.7295454740524292,0.19117698073387146,0.35223624110221863,96329488.0,0.19117698073387146,0.09485086798667908,0.4372378885746002
78,0.8330000042915344,0.07280042767524719,0.2193685919046402,45778128.0,0.07280042767524719,0.03730086609721184,0.2698155343532562,0.7295454740524292,0.190569207072258,0.3508009910583496,94985792.0,0.190569207072258,0.09452829509973526,0.4365423321723938
79,0.8330000042915344,0.07656031101942062,0.2234107404947281,45727524.0,0.07656031101942062,0.039259567856788635,0.2766953408718109,0.7295454740524292,0.19169087707996368,0.3504871726036072,92953096.0,0.19169087707996368,0.09491363912820816,0.43782517313957214
80,0.8330000042915344,0.07462911307811737,0.21908527612686157,45158032.0,0.07462911307811737,0.03829410299658775,0.27318328619003296,0.7295454740524292,0.19122684001922607,0.3495435416698456,92257208.0,0.19122684001922607,0.09469669312238693,0.4372949004173279
81,0.8330000042915344,0.07732734084129333,0.22383040189743042,46628688.0,0.07732734084129333,0.039347827434539795,0.2780779302120209,0.7295454740524292,0.19165587425231934,0.35081395506858826,94263392.0,0.19165587425231934,0.09496825933456421,0.43778517842292786
82,0.8330000042915344,0.07310091704130173,0.21766628324985504,43331792.0,0.07310091704130173,0.03745085373520851,0.27037182450294495,0.7295454740524292,0.19222430884838104,0.35161852836608887,94585448.0,0.19222430884838104,0.09533341228961945,0.4384339153766632
83,0.8330000042915344,0.07540131360292435,0.2213311642408371,43816796.0,0.07540131360292435,0.038445472717285156,0.2745929956436157,0.7295454740524292,0.19216205179691315,0.35275885462760925,95271744.0,0.19216205179691315,0.09538562595844269,0.4383629262447357
84,0.8330000042915344,0.07496708631515503,0.22046910226345062,43072480.0,0.07496708631515503,0.03816959634423256,0.27380117774009705,0.7295454740524292,0.19228774309158325,0.35319238901138306,95948520.0,0.19228774309158325,0.09554837644100189,0.43850627541542053
85,0.8330000042915344,0.07260310649871826,0.21593882143497467,43600900.0,0.07260310649871826,0.03714090958237648,0.2694496214389801,0.7295454740524292,0.1923939287662506,0.3526354134082794,95147576.0,0.1923939287662506,0.09551776200532913,0.43862733244895935
86,0.8330000042915344,0.07279089838266373,0.21564000844955444,44472176.0,0.07279089838266373,0.03719398006796837,0.2697978913784027,0.7295454740524292,0.19269341230392456,0.3538093566894531,96477360.0,0.19269341230392456,0.09572452306747437,0.43896856904029846
87,0.8330000042915344,0.0722312480211258,0.21367056667804718,41979028.0,0.0722312480211258,0.03660823777318001,0.26875871419906616,0.7295454740524292,0.19268853962421417,0.35397911071777344,96744440.0,0.19268853962421417,0.09569588303565979,0.43896302580833435
88,0.8330000042915344,0.07306390255689621,0.2166358083486557,44668100.0,0.07306390255689621,0.03729868680238724,0.270303338766098,0.7295454740524292,0.19280411303043365,0.35309967398643494,95198744.0,0.19280411303043365,0.09566616266965866,0.4390946626663208
89,0.8330000042915344,0.07550189644098282,0.22251304984092712,45717208.0,0.07550189644098282,0.03883764147758484,0.27477607131004333,0.7295454740524292,0.1916268914937973,0.35280072689056396,95755416.0,0.1916268914937973,0.0951012372970581,0.4377520978450775
90,0.8330000042915344,0.07365596294403076,0.21666306257247925,44242772.0,0.07365596294403076,0.03754517436027527,0.27139630913734436,0.7295454740524292,0.1920541375875473,0.35287559032440186,95291448.0,0.1920541375875473,0.0952591672539711,0.43823981285095215
91,0.8330000042915344,0.07051192969083786,0.2128220796585083,42314988.0,0.07051192969083786,0.03614995256066322,0.26554083824157715,0.7295454740524292,0.19247254729270935,0.35352134704589844,96227344.0,0.19247254729270935,0.09549745172262192,0.43871691823005676
92,0.8330000042915344,0.07111255824565887,0.21422982215881348,42538932.0,0.07111255824565887,0.0362747497856617,0.2666693925857544,0.7295454740524292,0.19272381067276,0.3536303639411926,96129240.0,0.19272381067276,0.09568018466234207,0.43900319933891296
93,0.8330000042915344,0.0733046755194664,0.21751020848751068,43614720.0,0.0733046755194664,0.037567175924777985,0.2707483768463135,0.7295454740524292,0.19299493730068207,0.3537047207355499,96208720.0,0.19299493730068207,0.09577570855617523,0.4393118917942047
94,0.8330000042915344,0.07449068874120712,0.22054103016853333,45541084.0,0.07449068874120712,0.038084205240011215,0.2729298174381256,0.7295454740524292,0.19249965250492096,0.3522348701953888,95424224.0,0.19249965250492096,0.09547630697488785,0.4387478232383728
95,0.8330000042915344,0.07351236790418625,0.2199528068304062,44032548.0,0.07351236790418625,0.03743757680058479,0.27113163471221924,0.7295454740524292,0.19239278137683868,0.35272130370140076,96385488.0,0.19239278137683868,0.0954853743314743,0.4386260211467743
96,0.8330000042915344,0.07197435945272446,0.21393656730651855,44482040.0,0.07197435945272446,0.03688077628612518,0.26828038692474365,0.7295454740524292,0.19210317730903625,0.35299253463745117,96560656.0,0.19210317730903625,0.09532739967107773,0.43829575181007385
97,0.8330000042915344,0.0740663930773735,0.21754635870456696,44431356.0,0.0740663930773735,0.0377315953373909,0.2721514105796814,0.7295454740524292,0.1931229680776596,0.3541579246520996,97351792.0,0.1931229680776596,0.09587887674570084,0.43945759534835815
98,0.8330000042915344,0.07403678447008133,0.21843454241752625,45928692.0,0.07403678447008133,0.03804900124669075,0.27209702134132385,0.7295454740524292,0.1930115669965744,0.3536520302295685,96674600.0,0.1930115669965744,0.09580914676189423,0.4393308162689209
99,0.8330000042915344,0.0718126893043518,0.21469104290008545,43260504.0,0.0718126893043518,0.03657275438308716,0.2679789066314697,0.7295454740524292,0.1920357048511505,0.353792667388916,97130176.0,0.1920357048511505,0.0953594222664833,0.43821877241134644
